item_id,museum,text_visual,text_visual_version,text_visual_sha256,text_metadata,text_metadata_version,text_metadata_sha256
CMA:163708,CMA,"Title: Tunic with Profile Animals and Checkerboards; Object type: Textile; Technique: cotton, dye-patterned plain weave; Description: The imagery in the central field of this unique tunic—animals with long tails and three-toed feet—seems to have been created by painting a slurry-like material on the pale areas to protect them when the fabric was immersed in a bath that turned other areas light brown. Then the slurry was removed, revealing the pattern. The checkerboard areas at the sides, on the other hand, are woven with brown and cream-colored yarns. Specialists puzzle over the origins of the tunic, some attributing it to the Paracas (700 BCE–1 CE) and others to the Nasca (100 BCE–650 CE), who sprang from Paracas roots.",visual_semantic_v1,20a0346d40e5571b63a92ad3af70a4b5cdb54adf3aa565c7d55163cad4d6d68e,"Title: Tunic with Profile Animals and Checkerboards; Object type: Textile; Technique: cotton, dye-patterned plain weave; Description: The imagery in the central field of this unique tunic—animals with long tails and three-toed feet—seems to have been created by painting a slurry-like material on the pale areas to protect them when the fabric was immersed in a bath that turned other areas light brown. Then the slurry was removed, revealing the pattern. The checkerboard areas at the sides, on the other hand, are woven with brown and cream-colored yarns. Specialists puzzle over the origins of the tunic, some attributing it to the Paracas (700 BCE–1 CE) and others to the Nasca (100 BCE–650 CE), who sprang from Paracas roots.; Culture: Peru, South Coast, Paracas or Nasca?; Period: 410–540 CE (radiocarbon date, 93% probability); Classification: Textile",metadata_rich_v1,e27f5977822eddf13e642341fdf791e5b5df215444ea005daf3663d105304db9
CMA:163724,CMA,"Title: Tunic with Double-headed Serpents; Object type: Textile; Technique: cotton, gauze; Description: Gauze weave was used to pattern this tunic with interlocking, double-headed serpents that may <br>have had mythical or supernatural significance. By manipulating the density of the fabric to create the design, the weaver may have sidestepped a limitation of cotton, which did not readily take dyes.",visual_semantic_v1,82c1dc7da4e6967f4bed759ba3cc49f6f536b330086705062e4d557f7571c3fa,"Title: Tunic with Double-headed Serpents; Object type: Textile; Technique: cotton, gauze; Description: Gauze weave was used to pattern this tunic with interlocking, double-headed serpents that may <br>have had mythical or supernatural significance. By manipulating the density of the fabric to create the design, the weaver may have sidestepped a limitation of cotton, which did not readily take dyes.; Culture: Paracas; Period: 400–200 BCE; Classification: Textile",metadata_rich_v1,eec65f47860b153ff9c363b4434b3f2dd1a535f5d8e8552c4b37e9d3bfd55c19
CMA:163758,CMA,"Title: Panel from the End of a Sash; Object type: Textile; Technique: cotton, camelid fiber, tapestry and plain-weave",visual_semantic_v1,6250e46cc9ef1bfbef2ab30d4eb032a7836482863ca0bc898a382aa098aa63e8,"Title: Panel from the End of a Sash; Object type: Textile; Technique: cotton, camelid fiber, tapestry and plain-weave; Culture: Paracas; Period: 700–1 BCE; Classification: Textile",metadata_rich_v1,7b9f5fd02e24fdfdd2334d81e5f9aad8ec63630ef8ead696174db9cb3139e5f1
CMA:163781,CMA,"Title: Fragment of a Mantle with Oculate Being; Object type: Textile; Technique: cotton, double-cloth",visual_semantic_v1,c4437a76c7ce436218f347432f2408e184ffb4e637df88e5d781345af7266e76,"Title: Fragment of a Mantle with Oculate Being; Object type: Textile; Technique: cotton, double-cloth; Culture: Paracas; Period: 200–1 BCE; Classification: Textile",metadata_rich_v1,aaeb0da54b92a817029af608d9649d12839b99a20b190c68b47362cb4911d801
CMA:164419,CMA,"Title: Peruvian Textiles: Mantle or Hanging, Loincloth, Turban, Padded Hat, Band with Tassels; Object type: Textile; Technique: cotton, plain weave, brocaded and complex alternating gauze with 3 or 5 shots of plain weave between gauze shots; Description: Although these textiles are similar in appearance and technical features, it is not clear that they were found or used together. They are said to come from the region of Chan Chan, the capital of the Chimú Empire. To see the record for each, click “see all set records,” above.",visual_semantic_v1,77f7f7e15cfd4f03006adfdfc79cfb18172661e22570070762568fd89c6cc38c,"Title: Peruvian Textiles: Mantle or Hanging, Loincloth, Turban, Padded Hat, Band with Tassels; Object type: Textile; Technique: cotton, plain weave, brocaded and complex alternating gauze with 3 or 5 shots of plain weave between gauze shots; Description: Although these textiles are similar in appearance and technical features, it is not clear that they were found or used together. They are said to come from the region of Chan Chan, the capital of the Chimú Empire. To see the record for each, click “see all set records,” above.; Culture: Chimu; Period: 1405–1640; Classification: Textile",metadata_rich_v1,8d667681cf922bb47327740eb2ce04b97961be0d6e41dfb8c213818ddebca5c2
CMA:164421,CMA,"Title: Loincloth; Object type: Garment; Technique: cotton, plain weave, brocaded and complex alternating gauze with 5 shots of plain weave between gauze shots; Description: Loincloths were basic men’s wear in ancient Peru. But the extraordinary size of some examples—this one is about eight feet long, unfolded—makes it difficult to know how they were worn, except that they were tied around the waist with the decorated panels hanging at the front and back of the body. The appearance may have been that of a billowing skirt.",visual_semantic_v1,6af37c59b74813c587f53e812d553c700a7c483f9381956edd997fe4d87d04c4,"Title: Loincloth; Object type: Garment; Technique: cotton, plain weave, brocaded and complex alternating gauze with 5 shots of plain weave between gauze shots; Description: Loincloths were basic men’s wear in ancient Peru. But the extraordinary size of some examples—this one is about eight feet long, unfolded—makes it difficult to know how they were worn, except that they were tied around the waist with the decorated panels hanging at the front and back of the body. The appearance may have been that of a billowing skirt.; Culture: Chimu; Period: 1425–1500 (radiocarbon date, 92.3% probability); Classification: Garment",metadata_rich_v1,4992a2a5dd6a809c4277e1f1aad436ca0eb23d81ab9e6526977f5fcbae44fefc
CMA:164428,CMA,"Title: Tunic Fragments with Bird-Headed Creature; Object type: Textile; Technique: Camelid fiber, cotton, tapestry weave; Description: The bird-headed creature in profile that repeats in each of this tunic's design fields gazes upward, holds a staff of authority in front of its body, and wears an ornate headdress behind which a three-feathered wing can be seen. The extremely high technical quality of such tunics suggests that the Wari reserved bird imagery for their most exalted rulers. Here, the original incorporated more than twice as much yarn as the routine--some 19 miles, all handmade and much dyed an inky, dark blue, the most prestigious of Wari colors.",visual_semantic_v1,35037394bec85e4d86907af83cdf8ee8c848f9712e961a40556d1aa5bbac53d5,"Title: Tunic Fragments with Bird-Headed Creature; Object type: Textile; Technique: Camelid fiber, cotton, tapestry weave; Description: The bird-headed creature in profile that repeats in each of this tunic's design fields gazes upward, holds a staff of authority in front of its body, and wears an ornate headdress behind which a three-feathered wing can be seen. The extremely high technical quality of such tunics suggests that the Wari reserved bird imagery for their most exalted rulers. Here, the original incorporated more than twice as much yarn as the routine--some 19 miles, all handmade and much dyed an inky, dark blue, the most prestigious of Wari colors.; Culture: Wari; Period: 600–1000; Classification: Textile",metadata_rich_v1,d3cab1bf0cabe7084da7be26ad3c1e5c1f9621b2683f9cf66cc808457991eca4
CMA:164429,CMA,"Title: Half of a Sleeved Tunic; Object type: Textile; Technique: single-interlocked tapestry, cotton warp, camelid fiber weft; Description: The bird-headed creature in profile that repeats in each of this tunic's design fields gazes upward, holds a staff of authority in front of its body, and wears an ornate headdress behind which a three-feathered wing can be seen. The extremely high technical quality of such tunics suggests that the Wari reserved bird imagery for their most exalted rulers. Here, the original incorporated more than twice as much yarn as the routine--some 19 miles, all handmade and much dyed an inky, dark blue, the most prestigious of Wari colors.",visual_semantic_v1,842d7eb0461c61aab3d5a7b2d5a26b1c692e1b67333b12a2f90fa1d24de91a00,"Title: Half of a Sleeved Tunic; Object type: Textile; Technique: single-interlocked tapestry, cotton warp, camelid fiber weft; Description: The bird-headed creature in profile that repeats in each of this tunic's design fields gazes upward, holds a staff of authority in front of its body, and wears an ornate headdress behind which a three-feathered wing can be seen. The extremely high technical quality of such tunics suggests that the Wari reserved bird imagery for their most exalted rulers. Here, the original incorporated more than twice as much yarn as the routine--some 19 miles, all handmade and much dyed an inky, dark blue, the most prestigious of Wari colors.; Culture: Wari; Period: c. 500–1000; Classification: Textile",metadata_rich_v1,56309f9c1b3369cb8cd0d3dc4b97806edacf65141193ce08d370343e34c0d36a
CMA:164430,CMA,"Title: Half of a Sleeved Tunic; Object type: Textile; Technique: single-interlocked tapestry, cotton warp, camelid fiber weft; Description: The bird-headed creature in profile that repeats in each of this tunic's design fields gazes upward, holds a staff of authority in front of its body, and wears an ornate headdress behind which a three-feathered wing can be seen. The extremely high technical quality of such tunics suggests that the Wari reserved bird imagery for their most exalted rulers. Here, the original incorporated more than twice as much yarn as the routine--some 19 miles, all handmade and much dyed an inky, dark blue, the most prestigious of Wari colors.",visual_semantic_v1,842d7eb0461c61aab3d5a7b2d5a26b1c692e1b67333b12a2f90fa1d24de91a00,"Title: Half of a Sleeved Tunic; Object type: Textile; Technique: single-interlocked tapestry, cotton warp, camelid fiber weft; Description: The bird-headed creature in profile that repeats in each of this tunic's design fields gazes upward, holds a staff of authority in front of its body, and wears an ornate headdress behind which a three-feathered wing can be seen. The extremely high technical quality of such tunics suggests that the Wari reserved bird imagery for their most exalted rulers. Here, the original incorporated more than twice as much yarn as the routine--some 19 miles, all handmade and much dyed an inky, dark blue, the most prestigious of Wari colors.; Culture: Wari; Period: c. 500–1000; Classification: Textile",metadata_rich_v1,56309f9c1b3369cb8cd0d3dc4b97806edacf65141193ce08d370343e34c0d36a
CMA:165184,CMA,"Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.",visual_semantic_v1,e789e2b16d375ee0d508e70a4e3504e40e451871b7e39b32c7a1a0d2a025636c,"Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.; Culture: Wari; Period: 600–1000; Classification: Textile",metadata_rich_v1,3cc68768b1cf7ed084a2a7b7d37915ec6fdd12279ebeffef5ecde09a8999fe08
CMA:165266,CMA,"Title: Textile Fragments; Object type: Textile; Technique: cotton and camelid fiber; Description: These fragments are rare survivors of catastrophic rains that destroyed much of the Moche textile legacy and may have helped to bring about the decline of Moche culture. Each depicts a serpent and a snail beneath a hovering raptorial bird—perhaps a snail kite, a type of hawk named after its favored food. The size of the motifs implies that the original textile was large, a mantle (a shawl-like garment) or a hanging are among the possibilities.",visual_semantic_v1,ca4ab724d49e27eb0d65db0af70212cab6612f614fffc79ae0cacf3deb73f52d,"Title: Textile Fragments; Object type: Textile; Technique: cotton and camelid fiber; Description: These fragments are rare survivors of catastrophic rains that destroyed much of the Moche textile legacy and may have helped to bring about the decline of Moche culture. Each depicts a serpent and a snail beneath a hovering raptorial bird—perhaps a snail kite, a type of hawk named after its favored food. The size of the motifs implies that the original textile was large, a mantle (a shawl-like garment) or a hanging are among the possibilities.; Culture: Moche; Period: c. 50–650 CE; Classification: Textile",metadata_rich_v1,d6e40af41337ddef48c5a4e18ac63c0054f37bb3730c1c3bc59de30e2d27c5a1
CMA:165267,CMA,"Title: Textile Fragment; Object type: Textile; Technique: cotton and camelid fiber; Description: This fragment, one of several in the collection, is a rare survivor of catastrophic rains that destroyed much of the Moche textile legacy and may have helped to bring about the decline of Moche culture. It depicts a serpent and a snail beneath a hovering raptorial bird—perhaps a snail kite, a type of hawk named after its favored food. The size of the motifs implies that the original textile was large, a mantle (a shawl-like garment) or a hanging are among the possibilities.",visual_semantic_v1,c44d1b80c184e0be7fac091222c6d73e6ea1578fd1000a40684253bcf2eb0484,"Title: Textile Fragment; Object type: Textile; Technique: cotton and camelid fiber; Description: This fragment, one of several in the collection, is a rare survivor of catastrophic rains that destroyed much of the Moche textile legacy and may have helped to bring about the decline of Moche culture. It depicts a serpent and a snail beneath a hovering raptorial bird—perhaps a snail kite, a type of hawk named after its favored food. The size of the motifs implies that the original textile was large, a mantle (a shawl-like garment) or a hanging are among the possibilities.; Culture: Moche; Period: c. 50–650 CE; Classification: Textile",metadata_rich_v1,058bf9ca4daf0e48c379f45c014cfcd2a16659e74e91660b4c39bf9008cc0ccf
CMA:165268,CMA,"Title: Textile Fragment; Object type: Textile; Technique: cotton and camelid fiber; Description: This fragment, one of several in the collection, is a rare survivor of catastrophic rains that destroyed much of the Moche textile legacy and may have helped to bring about the decline of Moche culture. It depicts a serpent and a snail beneath a hovering raptorial bird—perhaps a snail kite, a type of hawk named after its favored food. The size of the motifs implies that the original textile was large, a mantle (a shawl-like garment) or a hanging are among the possibilities.",visual_semantic_v1,c44d1b80c184e0be7fac091222c6d73e6ea1578fd1000a40684253bcf2eb0484,"Title: Textile Fragment; Object type: Textile; Technique: cotton and camelid fiber; Description: This fragment, one of several in the collection, is a rare survivor of catastrophic rains that destroyed much of the Moche textile legacy and may have helped to bring about the decline of Moche culture. It depicts a serpent and a snail beneath a hovering raptorial bird—perhaps a snail kite, a type of hawk named after its favored food. The size of the motifs implies that the original textile was large, a mantle (a shawl-like garment) or a hanging are among the possibilities.; Culture: Moche; Period: c. 50–650 CE; Classification: Textile",metadata_rich_v1,058bf9ca4daf0e48c379f45c014cfcd2a16659e74e91660b4c39bf9008cc0ccf
CMA:165269,CMA,"Title: Textile Fragment; Object type: Textile; Technique: cotton and camelid fiber; Description: This fragment, one of several in the collection, is a rare survivor of catastrophic rains that destroyed much of the Moche textile legacy and may have helped to bring about the decline of Moche culture. It depicts a serpent and a snail beneath a hovering raptorial bird—perhaps a snail kite, a type of hawk named after its favored food. The size of the motifs implies that the original textile was large, a mantle (a shawl-like garment) or a hanging are among the possibilities.",visual_semantic_v1,c44d1b80c184e0be7fac091222c6d73e6ea1578fd1000a40684253bcf2eb0484,"Title: Textile Fragment; Object type: Textile; Technique: cotton and camelid fiber; Description: This fragment, one of several in the collection, is a rare survivor of catastrophic rains that destroyed much of the Moche textile legacy and may have helped to bring about the decline of Moche culture. It depicts a serpent and a snail beneath a hovering raptorial bird—perhaps a snail kite, a type of hawk named after its favored food. The size of the motifs implies that the original textile was large, a mantle (a shawl-like garment) or a hanging are among the possibilities.; Culture: Moche; Period: c. 50–650 CE; Classification: Textile",metadata_rich_v1,058bf9ca4daf0e48c379f45c014cfcd2a16659e74e91660b4c39bf9008cc0ccf
CMA:166766,CMA,"Title: Loincloth with Feather(?) Motifs; Object type: Textile; Technique: plain weave, tapestry weave, cotton, camelid fiber",visual_semantic_v1,4a9b18399ba17a98d466bfd2fbbae594fb0c84fe573591c4e9170180e07263ef,"Title: Loincloth with Feather(?) Motifs; Object type: Textile; Technique: plain weave, tapestry weave, cotton, camelid fiber; Culture: Peru, Central Andes, Chimú or Chimú-Inka, 11th-16th century; Period: 1000–1532; Classification: Textile",metadata_rich_v1,e913a6e9a3e726f498402f72255e5d8f9da1fdb364d7ef11d95cf91798a19fa7
CMA:169189,CMA,"Title: Tunic; Object type: Textile; Technique: white cotton, plain weave with supplementary weft brocading; Description: This garment embodies an important principle of the Chimú textile aesthetic: a love of combining different textures, some dense and sculptural and others so open and airy they are nearly invisible. (The hand-spun yarns are only .1 to .2 millimeters in diameter.) It also elegantly articulates the simplified, spare visual vocabulary that the Chimú favored, here geometric motifs.",visual_semantic_v1,efedbb9cd0236975cf118291c3ac01128ab6006b961fe4b5942d2cf38f887a9e,"Title: Tunic; Object type: Textile; Technique: white cotton, plain weave with supplementary weft brocading; Description: This garment embodies an important principle of the Chimú textile aesthetic: a love of combining different textures, some dense and sculptural and others so open and airy they are nearly invisible. (The hand-spun yarns are only .1 to .2 millimeters in diameter.) It also elegantly articulates the simplified, spare visual vocabulary that the Chimú favored, here geometric motifs.; Culture: Peru, Chimú or Chimú-Inka, 12th-16th century; Period: 1100–1532; Classification: Textile",metadata_rich_v1,be7337b314937b66c7ac357702395db3d8a73e55b6929e8fbbce0032d33fee81
CMA:292530,CMA,"Title: Tunic with Frontal Figures; Object type: Textile; Technique: Cotton, slit tapestry weave; Description: This tunic was made by weavers of the Ychsma (<strong><em>yeach</em></strong><em>-mah</em>) people, who were affiliated with Pachacamac, a vast religious center that housed an oracle. The figures repeated across its composition may represent important ancestors or high-ranking members of society. The tunic likely dates to the period after the Inka Empire conquered Ychsma coastal territory, eventually becoming the largest Indigenous empire to have existed in the ancient Americas.",visual_semantic_v1,a3e9e5948667f22e6e861bc34e36f8d0751a016d2ea8827119a6edde29ac1d9c,"Title: Tunic with Frontal Figures; Object type: Textile; Technique: Cotton, slit tapestry weave; Description: This tunic was made by weavers of the Ychsma (<strong><em>yeach</em></strong><em>-mah</em>) people, who were affiliated with Pachacamac, a vast religious center that housed an oracle. The figures repeated across its composition may represent important ancestors or high-ranking members of society. The tunic likely dates to the period after the Inka Empire conquered Ychsma coastal territory, eventually becoming the largest Indigenous empire to have existed in the ancient Americas.; Culture: Ychsma; Period: 1400–1532; Classification: Textile",metadata_rich_v1,73e77c1919209af4cd9ab11f66db93b26c24ed798aecc2c5b1b92415eb23078e
CMA:302272,CMA,"Title: Sleeved Tunic; Object type: Textile; Technique: Cotton, camelid fiber; Description: The Chancay (<strong><em>chan</em></strong><em>-kai</em>) people of Peru’s central coast created one of the ancient Andes’s best-known textile legacies through artistically elaborate men’s tunics and loin cloths, women’s dresses and headcloths, and shawl-like mantles. Two traits indicate that this tunic is a high-prestige garment: its labor-intensive tapestry-woven technique and its substantial use of alpaca fiber imported from the adjacent highlands.",visual_semantic_v1,1c71d98f0958cc280af74a96c3a417f72eac7f028e06e7c915225aa59d848feb,"Title: Sleeved Tunic; Object type: Textile; Technique: Cotton, camelid fiber; Description: The Chancay (<strong><em>chan</em></strong><em>-kai</em>) people of Peru’s central coast created one of the ancient Andes’s best-known textile legacies through artistically elaborate men’s tunics and loin cloths, women’s dresses and headcloths, and shawl-like mantles. Two traits indicate that this tunic is a high-prestige garment: its labor-intensive tapestry-woven technique and its substantial use of alpaca fiber imported from the adjacent highlands.; Culture: Chancay; Period: 1460s–1532; Classification: Textile",metadata_rich_v1,cd2335040daf0916befdf7f17fda226871b1b27673a6fc37568e85db0e059d7d
MET:307449,MET,Title: Bolsa textil; Object type: bolso_textil; Material: algodón; Technique: tejido,visual_semantic_v1,e63ebc2a9a3deac306bf4040dbef97939f96a58bf139cedb5f399174d592bb52,Title: Bolsa textil; Object type: bolso_textil; Material: algodón; Technique: tejido; Culture: Inca; Period: 15th–16th century; Classification: Textil; Country: Peru,metadata_rich_v1,18935705025b14898df1719626697eb51c17dea3dbc0b7a4fb99f8d60a357cc6
MET:307677,MET,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair,visual_semantic_v1,e54952fd115316b79c26e049bf545e273d248f8ec86e6353e295259d1739c4fe,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair; Culture: Paracas; Period: 5th–2nd century BCE; Classification: Textil; Country: Peru,metadata_rich_v1,0b20f6b8bb658e2f985b1c850863e31f837915df418562450d5f6e2aa7cf6517
MET:307679,MET,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair,visual_semantic_v1,e54952fd115316b79c26e049bf545e273d248f8ec86e6353e295259d1739c4fe,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair; Culture: Paracas; Period: 5th–2nd century BCE; Classification: Textil; Country: Peru,metadata_rich_v1,0b20f6b8bb658e2f985b1c850863e31f837915df418562450d5f6e2aa7cf6517
MET:307682,MET,Title: Fragmento textil; Object type: Fragment; Material: Camelid hair,visual_semantic_v1,c0e5973e683abb4dd94676eff8ec8327b20262eac12f3a2f8b46341e5b7f00fa,Title: Fragmento textil; Object type: Fragment; Material: Camelid hair; Culture: Paracas; Period: 5th–2nd century BCE; Classification: Textil; Country: Peru,metadata_rich_v1,b884be7156f84b91417b76efd459263acf425bcbefe9110bbf2add1d4ebe182b
MET:307683,MET,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair,visual_semantic_v1,e54952fd115316b79c26e049bf545e273d248f8ec86e6353e295259d1739c4fe,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair; Culture: Paracas; Period: 5th–2nd century BCE; Classification: Textil; Country: Peru,metadata_rich_v1,0b20f6b8bb658e2f985b1c850863e31f837915df418562450d5f6e2aa7cf6517
MET:307806,MET,"Title: Fragmento textil; Object type: Border fragment; Material: Camelid hair, cotton",visual_semantic_v1,3c3fb07681911a8497ef7aadf24b2a90542bda5516c9315c5cc0c105bc3f8147,"Title: Fragmento textil; Object type: Border fragment; Material: Camelid hair, cotton; Culture: Chancay; Period: 12th–14th century; Classification: Textil; Country: Peru",metadata_rich_v1,52f282e895c3c611482f6833931bd23758508072de7790b2d90ef1ade3e6117e
MET:307836,MET,Title: Bolsa textil; Object type: bolso_textil; Material: fibra de camélido; Technique: tejido,visual_semantic_v1,992990c09279a0c7d0b2df23df23acd737174c1dd77ea88e926ce377122a2157,Title: Bolsa textil; Object type: bolso_textil; Material: fibra de camélido; Technique: tejido; Culture: Peruvian; Period: 19th century; Classification: Textil; Country: Peru,metadata_rich_v1,5f5dac79f35c7d65de7671e775aac43da0acf642fdd5419970ee98e636dd211f
MET:307841,MET,Title: Bolsa textil; Object type: Bag; Material: Camelid hair,visual_semantic_v1,01ed1eab2551585fb673bd24324bf3df1b9da4a28f8657eef8ea664025ad2113,Title: Bolsa textil; Object type: Bag; Material: Camelid hair; Culture: Nasca; Period: 7th century; Classification: Textil; Country: Peru,metadata_rich_v1,71248dee823650b5156b2596c577ac23e5642c5b4cbaeb412bb33ff5f3919a4d
MET:307842,MET,Title: Bolsa textil; Object type: bolso_textil; Material: fibra de camélido; Technique: tejido,visual_semantic_v1,992990c09279a0c7d0b2df23df23acd737174c1dd77ea88e926ce377122a2157,Title: Bolsa textil; Object type: bolso_textil; Material: fibra de camélido; Technique: tejido; Culture: Peruvian; Period: 10th–15th century; Classification: Textil; Country: Peru,metadata_rich_v1,2cf2f9c1a5c7ba66fe3596d34c43652cc2076a83ec19d47632f32e899b653df2
MET:307843,MET,Title: Bolsa textil; Object type: Bag; Material: Camelid hair,visual_semantic_v1,01ed1eab2551585fb673bd24324bf3df1b9da4a28f8657eef8ea664025ad2113,Title: Bolsa textil; Object type: Bag; Material: Camelid hair; Culture: Nasca; Period: 8th–9th century; Classification: Textil; Country: Peru,metadata_rich_v1,50635f4303516391212b34e10843d00cc6ce35b984a727f69b1de01f1c4bcaab
MET:307844,MET,Title: Bolsa textil; Object type: Bag; Material: Camelid hair,visual_semantic_v1,01ed1eab2551585fb673bd24324bf3df1b9da4a28f8657eef8ea664025ad2113,Title: Bolsa textil; Object type: Bag; Material: Camelid hair; Culture: Nasca; Period: 7th century; Classification: Textil; Country: Peru,metadata_rich_v1,71248dee823650b5156b2596c577ac23e5642c5b4cbaeb412bb33ff5f3919a4d
MET:307846,MET,Title: Panel textil; Object type: panel_textil; Material: fibra de camélido; Technique: tejido,visual_semantic_v1,b36859839d3007118335b903307b1cf785ec4711126e6378b28a325d3c919d28,Title: Panel textil; Object type: panel_textil; Material: fibra de camélido; Technique: tejido; Culture: Inca; Period: 15th–16th century; Classification: Textil; Country: Peru,metadata_rich_v1,228e0bd2d4d9fffae9d19169bc3a84d1a1ae55362fb171119c33ace36b1d33a5
MET:307851,MET,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair,visual_semantic_v1,e54952fd115316b79c26e049bf545e273d248f8ec86e6353e295259d1739c4fe,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair; Culture: Paracas; Period: 3rd–2nd century BCE; Classification: Textil; Country: Peru,metadata_rich_v1,4026e93dea7a501234406476f19d5be7959249eb70085b6838dff10729592f71
MET:307852,MET,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair,visual_semantic_v1,e54952fd115316b79c26e049bf545e273d248f8ec86e6353e295259d1739c4fe,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair; Culture: Paracas; Period: 5th–2nd century BCE; Classification: Textil; Country: Peru,metadata_rich_v1,0b20f6b8bb658e2f985b1c850863e31f837915df418562450d5f6e2aa7cf6517
MET:307853,MET,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair,visual_semantic_v1,5fac700fb730aa11377b76e8003aeebe21d07aff466a0aa93ce31b6ce04d6921,Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair; Culture: Paracas; Period: 5th–2nd century BCE; Classification: Textil; Country: Peru,metadata_rich_v1,a78adadb78df4d4c9f8d8ba05375298af031bb92fc3cd00b370f645c473b57c2
MET:307933,MET,"Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair, cotton",visual_semantic_v1,f299a0f526f1d91e0b67447752a715afdc50cc0049c1c05f05db3006cb319ca0,"Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair, cotton; Culture: Nasca; Period: 10th–15th century; Classification: Textil; Country: Peru",metadata_rich_v1,e1954ea85188da170d5bd4e96ad868af938130d4e0c949ef86d1c8d81488fe17
MET:307940,MET,"Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair, cotton",visual_semantic_v1,f299a0f526f1d91e0b67447752a715afdc50cc0049c1c05f05db3006cb319ca0,"Title: Fragmento textil; Object type: Textile fragment; Material: Camelid hair, cotton; Culture: Chancay; Period: 12th–14th century; Classification: Textil; Country: Peru",metadata_rich_v1,a0d8c29858393399c8627bc7f237bfa5438316b51b7cbb7464370e6320e67917
MET:307941,MET,"Title: Bolsa textil; Object type: bolso_textil; Material: algodón, fibra de camélido; Technique: tejido",visual_semantic_v1,19d6c52b98d0bf9da8742df81956ee8d489e85de62679ac58f939c0c0cf3a71a,"Title: Bolsa textil; Object type: bolso_textil; Material: algodón, fibra de camélido; Technique: tejido; Culture: Inca; Period: 15th–16th century; Classification: Textil; Country: Peru",metadata_rich_v1,9a37865a8143e7e3dcd5ab17c41463735435e3692f0b5ce6bc987f719cc0acee
MET:307943,MET,"Title: Fragmento textil; Object type: Fragment; Material: Camelid hair, cotton",visual_semantic_v1,83597cf16db4e578cd88a2e162d84a1fbe3ab4e4e13f3d59953aaa8b8bebc478,"Title: Fragmento textil; Object type: Fragment; Material: Camelid hair, cotton; Culture: Chancay; Period: 12th–14th century; Classification: Textil; Country: Peru",metadata_rich_v1,691e1aab6c4c09ce573cab584b3487483e1b244068e987c1b17daca10000d444
MET:307944,MET,Title: Faja textil; Object type: Sash; Material: Camelid hair,visual_semantic_v1,740bea8d526ec0f0794c3bd9705303f55c427d2017eebe1bed6c3ce6ddbe170f,Title: Faja textil; Object type: Sash; Material: Camelid hair; Culture: Chimu; Period: 10th–15th century; Classification: Textil; Country: Peru,metadata_rich_v1,1883e323b2c8b965c06723aa69ffb33d1dab8e8538fdfc72420649aad085d707
MET:307950,MET,Title: Túnica textil; Object type: Tunic; Material: Camelid hair,visual_semantic_v1,8baa552d107f1fba2fa510417ddcb04fb829fcee73ed33515c9e2e103eeddcd2,Title: Túnica textil; Object type: Tunic; Material: Camelid hair; Culture: Nasca; Period: 7th century; Classification: Textil; Country: Peru,metadata_rich_v1,6634a0943a0ad7ff6d4937486c269ef548126a6029a1ced714e5cbcfd8e09502
MET:307953,MET,"Title: Fragmento textil; Object type: Band fragment; Material: Camelid hair, cotton",visual_semantic_v1,1ad9c84511c9240d6a62bb4066484dad253aa01e800cf3b30dac5c10a4e0b2f5,"Title: Fragmento textil; Object type: Band fragment; Material: Camelid hair, cotton; Culture: Nasca; Period: 2nd century BCE; Classification: Textil; Country: Peru",metadata_rich_v1,6532d2e6565128f98b1c2d40ce924ffee942af3781dc6b786d78d6723066c258
